EMPLEADO;ZONARUTA;RAZONSOC;DIRECCION;CODIGOCLI;FECHAMOV;ENTREGAS;DEVOLUCION;FALTANTES;SOBRANTES;VALORUNITA;COBRADO;VALORFEC;VALORCOM;NOMPU;FEPAGO;ADICIONA;RESTANTE;ENTREGO
ALEXANDER DURANGO GARCIA;ZC002;DROGAS PROSALUD;CR 10A #48E 16   S. CAYETAN;DROPRO01;06/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGAS PROSALUD;CR 10A #48E 16   S. CAYETAN;DROPRO01;07/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGAS PROSALUD;CR 10A #48E 16   S. CAYETAN;DROPRO01;08/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGAS PROSALUD;CR 10A #48E 16   S. CAYETAN;DROPRO01;10/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGAS PROSALUD;CR 10A #48E 16   S. CAYETAN;DROPRO01;11/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGAS PROSALUD;CR 10A #48E 16   S. CAYETAN;DROPRO01;12/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGAS PROSALUD;CR 10A #48E 16   S. CAYETAN;DROPRO01;13/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGAS PROSALUD;CR 10A #48E 16   S. CAYETAN;DROPRO01;14/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGAS PROSALUD;CR 10A #48E 16   S. CAYETAN;DROPRO01;15/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGAS PROSALUD;CR 10A #48E 16   S. CAYETAN;DROPRO01;17/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGAS PROSALUD;CR 10A #48E 16   S. CAYETAN;DROPRO01;18/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGAS PROSALUD;CR 10A #48E 16   S. CAYETAN;DROPRO01;19/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGAS PROSALUD;CR 10A #48E 16   S. CAYETAN;DROPRO01;20/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGAS PROSALUD;CR 10A #48E 16   S. CAYETAN;DROPRO01;21/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGAS PROSALUD;CR 10A #48E 16   S. CAYETAN;DROPRO01;22/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGAS PROSALUD;CR 10A #48E 16   S. CAYETAN;DROPRO01;24/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGAS PROSALUD;CR 10A #48E 16   S. CAYETAN;DROPRO01;25/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGAS PROSALUD;CR 10A #48E 16   S. CAYETAN;DROPRO01;26/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGAS PROSALUD;CR 10A #48E 16   S. CAYETAN;DROPRO01;27/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;LA CASA DEL DETALLE;AV.19 #15 10;CASDET01;26/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;LA CASA DEL DETALLE;AV.19 #15 10;CASDET01;27/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;MERCA - ABASTOS;AV 19 # 11-47;MERABA01;26/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;MERCA - ABASTOS;AV 19 # 11-47;MERABA01;27/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGAS SUPERSERVICIO;CR 12 #47L 03;DRODRO01;27/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;MISCELANEA EL PINAL;CR 18 # 45B-04;MISPIN01;20/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;MISCELANEA EL PINAL;CR 18 # 45B-04;MISPIN01;21/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;MISCELANEA EL PINAL;CR 18 # 45B-04;MISPIN01;22/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;MISCELANEA EL PINAL;CR 18 # 45B-04;MISPIN01;23/01/11;4;0;0;0;2050;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;MISCELANEA EL PINAL;CR 18 # 45B-04;MISPIN01;24/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;MISCELANEA EL PINAL;CR 18 # 45B-04;MISPIN01;25/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;MISCELANEA EL PINAL;CR 18 # 45B-04;MISPIN01;26/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;MISCELANEA EL PINAL;CR 18 # 45B-04;MISPIN01;27/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;PANADERIA LA PASTORA;CL 12 #13 05;PANPAS02;25/01/11;4;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;PANADERIA LA PASTORA;CL 12 #13 05;PANPAS02;26/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;PANADERIA LA PASTORA;CL 12 #13 05;PANPAS02;27/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;MISCELANEA BOMBY;CL 10 #11 37;MISBOM01;25/01/11;4;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;MISCELANEA BOMBY;CL 10 #11 37;MISBOM01;26/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;MISCELANEA BOMBY;CL 10 #11 37;MISBOM01;27/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;QUESERA LA ARGENTINA;CR 20 #51 58;QUEARG01;25/01/11;4;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;QUESERA LA ARGENTINA;CR 20 #51 58;QUEARG01;26/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;QUESERA LA ARGENTINA;CR 20 #51 58;QUEARG01;27/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA INESITA;CL 30 #16 64;TIEINE01;24/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA INESITA;CL 30 #16 64;TIEINE01;25/01/11;4;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA INESITA;CL 30 #16 64;TIEINE01;26/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA INESITA;CL 30 #16 64;TIEINE01;27/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;AUTOSERVICIO EL TRIGAL;CL 10 #9 40;AUTTRI01;21/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;AUTOSERVICIO EL TRIGAL;CL 10 #9 40;AUTTRI01;22/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;AUTOSERVICIO EL TRIGAL;CL 10 #9 40;AUTTRI01;23/01/11;4;0;0;0;2050;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;AUTOSERVICIO EL TRIGAL;CL 10 #9 40;AUTTRI01;24/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;AUTOSERVICIO EL TRIGAL;CL 10 #9 40;AUTTRI01;25/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;AUTOSERVICIO EL TRIGAL;CL 10 #9 40;AUTTRI01;26/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;AUTOSERVICIO EL TRIGAL;CL 10 #9 40;AUTTRI01;27/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGUERIA LA 18;CL 27 # 17-59;DRO1801;09/01/11;0;0;0;0;2050;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGUERIA LA 18;CL 27 # 17-59;DRO1801;10/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGUERIA LA 18;CL 27 # 17-59;DRO1801;16/01/11;0;0;0;0;2050;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGUERIA LA 18;CL 27 # 17-59;DRO1801;23/01/11;0;0;0;0;2050;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGUERIA LA 18;CL 27 # 17-59;DRO1801;24/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGUERIA LA 18;CL 27 # 17-59;DRO1801;25/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGUERIA LA 18;CL 27 # 17-59;DRO1801;26/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;DROGUERIA LA 18;CL 27 # 17-59;DRO1801;27/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;MISCELANEA ANGIE;CR 22 #48B-60;MISANG03;25/01/11;4;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;MISCELANEA ANGIE;CR 22 #48B-60;MISANG03;26/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;MISCELANEA ANGIE;CR 22 #48B-60;MISANG03;27/01/11;2;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;SUDROGUERIA;CR 20 #50 74;SUDROG01;27/01/11;3;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;RAPITIENDA SUPERGANGAS;CR 10 # 8-37;SUPERG01;21/01/11;5;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;RAPITIENDA SUPERGANGAS;CR 10 # 8-37;SUPERG01;22/01/11;4;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;RAPITIENDA SUPERGANGAS;CR 10 # 8-37;SUPERG01;23/01/11;6;0;0;0;2050;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;RAPITIENDA SUPERGANGAS;CR 10 # 8-37;SUPERG01;24/01/11;4;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;RAPITIENDA SUPERGANGAS;CR 10 # 8-37;SUPERG01;25/01/11;5;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;RAPITIENDA SUPERGANGAS;CR 10 # 8-37;SUPERG01;26/01/11;4;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;RAPITIENDA SUPERGANGAS;CR 10 # 8-37;SUPERG01;27/01/11;4;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;04/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;05/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;06/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;07/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;08/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;10/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;11/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;12/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;13/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;14/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;15/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;17/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;18/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;19/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;20/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;21/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;22/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;24/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;25/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
ALEXANDER DURANGO GARCIA;ZC002;TIENDA MIXTA EL GORDO;CR 19 # 16-20;TIEGOR01;26/01/11;0;0;0;0;960;0;0;0;LA PATRIA;30/3/2011;0;0;0
